"#property","latitude","longitude","address","alternativeName","city","name","corporateRepresentative","establisher","openingDate","telephoneNumber","faxNumber","fullNameInKana","identification","katagaki","medicalCode","medicalSubjects","note","numberOfBeds","overtimeResponse","pref","prefCode","referenceObject"
"jp.takamatsu.smartcity.medical.Hospital.631","34.303968","133.961663","香川県高松市国分寺町新居字橋岡1796-1","歯科","高松市","よしもと歯科クリニック","理事長　吉本　学","医療法人よしもと歯科クリニック","2014/4/1","087-813-6804","087-813-6804","ヨシモトシカクリニック",,,,"歯科、小児歯科、歯科口腔外科",,,,"香川県","372013","http://www7b.biglobe.ne.jp/~yoshimoto-shika/index.html"
"jp.takamatsu.smartcity.medical.Hospital.633","34.313456","134.045552","香川県高松市三条町239-7","歯科","高松市","医療法人社団邦照会米田歯科医院","理事長　米田　照男","医療法人社団邦照会米田歯科医院","1995/12/1","087-866-5195","087-866-5169","ヨネダシカイイン",,,,"歯科、矯正歯科、小児歯科、歯科口腔外科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.634","34.343825","134.054384","香川県高松市今新町4-7","歯科","高松市","ヨネダ歯科医院",,"米田　敬","2014/5/19","087-851-9259",,"ヨネダシカイイン",,"2F",,"歯科、小児歯科、歯科口腔外科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.635","34.343442","134.065844","香川県高松市松福町二丁目4-4","歯科","高松市","らく楽歯科クリニック","理事長　太田　憲吾","医療法人社団らく楽会","2014/12/11","087-851-3500",,"ラクラクシカクリニック",,,,"歯科、小児歯科",,,,"香川県","372013","http://www.rakuraku-group.jp/raku-dental/index.html"
"jp.takamatsu.smartcity.medical.Hospital.636","34.29605","134.03778","香川県高松市三名町字大下723-1","歯科","高松市","かたぎり歯科クリニック",,"片桐　幸大","2019/4/18","087-867-8046",,"カタギリシカクリニック",,,,"歯科、小児歯科",,,,"香川県","372013","https://www.katagiri.dental/"
"jp.takamatsu.smartcity.medical.Hospital.637","34.344687","134.016858","香川県高松市郷東町字東新開148-3","無床診療所","高松市","西高松キッズクリニック","理事長　杉峯　貴文","医療法人社団西高松社中","2023/11/1","087-881-8899",,"ニシタカマツキッズクリニック",,,,"小児科",,,,"香川県","372013","https://brain.nishitakamatsu.jp/"
"jp.takamatsu.smartcity.medical.Hospital.638","34.352408","134.046631","香川県高松市サンポート2-1","無床診療所","高松市","サンポート高松クリニック",,"井垣　俊郎","2019/6/1","087-802-3100",,"サンポートタカマツクリニック",,"マリンタイムプラザ2階",,"内科、糖尿病内科",,,,"香川県","372013","https://www.sunport-takamatsu.clinic/"
"jp.takamatsu.smartcity.medical.Hospital.639","34.3127","134.06365","香川県高松市木太町5077-2","無床診療所","高松市","やまもと中央クリニック",,"山本　議仁","2019/5/1","087-802-7500",,"ヤマモトチュウオウクリニック",,,,"泌尿器科、内科",,,,"香川県","372013","https://ychuoclinic.xsrv.jp/"
"jp.takamatsu.smartcity.medical.Hospital.640","34.34387","134.12246","香川県高松市牟礼町牟礼字川原2217-3","歯科","高松市","晴里歯科医院",,"山本　議仁","2019/5/1","087-802-1182",,"ハルリシカイイン",,,,"歯科、小児歯科、歯科口腔外科",,,,"香川県","372013","https://haruri-dc.jp/"
"jp.takamatsu.smartcity.medical.Hospital.641","34.29899","134.05895","香川県高松市多肥下町482","無床診療所","高松市","ふじもり内科・消化器内科クリニック",,"藤森　崇行","2019/10/19","087-813-6114",,"フジモリナイカ・ショウカキナイカ",,,,"内科・消化器内科",,,,"香川県","372013","https://fuji-medi.com/"
"jp.takamatsu.smartcity.medical.Hospital.642","34.28417","133.96305","香川県高松市国分寺町福家甲3091-4","無床診療所","高松市","安田内科",,"安田　貢","2019/11/14","087-875-2525",,"ヤスダナイカ",,,,"内科・消化器内科",,,,"香川県","372013","http://www.yasudanaika.jp/"
"jp.takamatsu.smartcity.medical.Hospital.643","34.2865","134.03531","香川県高松市三名町65","無床診療所","高松市","高松南整形外科スポーツクリニック",,"中溝　寛之","2019/11/1","087-889-4970",,"タカマツミナミセイケイゲカスポーツクリニック",,,,"整形外科、リハビリ科",,,,"香川県","372013","https://tkm-osc.com/"
"jp.takamatsu.smartcity.medical.Hospital.644","34.30144","134.07367","香川県高松市林町1487-2","歯科","高松市","はやし歯科医院","理事長　林　直樹","医療法人社団緑林会","2019/11/1","087-802-8217",,"ハヤシシカイイン",,,,"歯科・小児歯科",,,,"香川県","372013","https://www.hayashishikain.com/"
"jp.takamatsu.smartcity.medical.Hospital.645","34.310612","134.065068","香川県高松市木太町5080-12","無床診療所","高松市","しみずこどもクリニック","理事長　清水　真樹","医療法人しみずこどもクリニック","2022/11/1","087-802-3607",,"シミズコドモクリニック",,,,"小児科",,,,"香川県","372013","https://www.shimizu-children.clinic/"
"jp.takamatsu.smartcity.medical.Hospital.646","34.29079","134.01913","香川県高松市一宮町1530-1","無床診療所","高松市","いなもと耳鼻咽喉科",,"稲本　隆平","2020/9/1","087-880-3341",,"イナモトジビインコウカ",,,,"耳鼻咽喉科、小児耳鼻咽喉科",,,,"香川県","372013","http://www.ent-inamoto.jp/original4.html"
"jp.takamatsu.smartcity.medical.Hospital.647","34.33833","134.10943","香川県高松市高松町2500-5","無床診療所","高松市","屋島おおはら内科・消化器内科クリニック","理事長　大原　芳章","医療法人社団葵桜会","2022/4/1","087-844-8705","087-844-8706","ヤシマオオハラナイカ・ショウカキナイカクリニック",,,,"内科、消化器内科",,,,"香川県","372013","https://www.kita-iin.com/"
"jp.takamatsu.smartcity.medical.Hospital.648","34.34235","134.04941","香川県高松市丸亀町7-16丸亀町グリーン２階","無床診療所","高松市","エミナルクリニック高松院","理事長　小池　仁","医療法人エミフル","2022/2/1","087-899-2541",,"エミナルクリニックタカマツイン",,"丸亀町グリーン2階",,"美容皮膚科",,,,"香川県","372013","https://eminal-clinic.jp/clinic/c_takamatsu/"
"jp.takamatsu.smartcity.medical.Hospital.650","34.33935","134.05102","香川県高松市瓦町二丁目12-8　LEEZENビル5F","無床診療所","高松市","医療法人社団京仁会高松メンズクリニック","理事長　小原　祟","医療法人社団京仁会","2023/10/1","087-873-2132",,"タカマツメンズクリニック",,,,"美容外科、泌尿器科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.651","34.305498","134.058768","香川県高松市多肥下町1506-20","無床診療所","高松市","レインボー通り内科クリニック",,"松原　修司","2021/4/1","087-868-2416",,"レインボートオリナイカクリニック",,,,"内科、糖尿病内科、内分泌内科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.652","34.32566","134.04887","香川県高松市花ノ宮町一丁目９−２２","無床診療所","高松市","医療法人医仁会高松ひざ関節症専門クリニック","理事長　三上　浩","医療法人医仁会","2021/3/1","087-802-3367",,"タカマツヒザカンセツショウセンモンクリニック",,,,"整形外科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.653","34.34168","134.03179","香川県高松市昭和町二丁目16-7","無床診療所","高松市","心のケアクリニック",,"榎本　百合子","2021/5/10","087-861-7100",,"ココロノケアクリニック",,,,"心療内科、精神科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.654","34.327275","134.105155","香川県高松市新田町甲537-3","歯科","高松市","いろのみ歯科",,"前田　直人","2021/5/1","087-880-6374",,"イロノミシカ",,,,"歯科、歯科口腔外科、小児歯科、矯正歯科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.655","34.32119","134.04111","香川県高松市東ハゼ町12-7","無床診療所","高松市","真弓愛メディカルクリニック","理事長　真弓　哲二","医療法人社団哲樹会","2021/6/1","087-802-3575",,"マユミアイメディカルクリニック",,,,"美容皮膚科、女性内科、皮膚科、形成外科、内科、歯科、小児歯科、矯正歯科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.656","34.33761","134.03657","香川県高松市宮脇町一丁目32番25号","歯科","高松市","神原歯科医院",,"神原　圭","2021/6/1","087-834-4102",,"カンバラシカイイン",,,,"歯科、小児歯科、歯科口腔外科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.657","34.29279","134.09037","香川県高松市下田井町372-1","無床診療所","高松市","あらい乳腺クリニック",,"新井　貴士","2022/9/1","087-802-2234",,"アライニュウセンクリニック",,,,"乳腺内科、甲状腺内科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.658","34.348627","134.088751","香川県高松市屋島西町2490-1","無床診療所","高松市","医療法人社団観照会かがみハーモニークリニック","理事長　鏡原　康介","医療法人社団観照会","2003/5/1","087-802-4711","087-802-4712","カガミハーモニークリニック",,,,"内科、循環器内科、リハビリテーション科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.659","34.298773","134.058505","香川県高松市多肥下町468番地3","無床診療所","高松市","医療法人社団恵生会生成脳神経クリニック","理事長　入江　恵子","医療法人社団恵生会","2022/5/2","087-813-5511",,"イキナリノウシンケイゲカクリニック",,,,"内科、消化器内科、脳神経外科、リハビリテーション科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.660","34.340432","134.110896","香川県高松市高松町3006-7","無床診療所","高松市","印藤内科クリニック",,"神原　圭","2022/5/1","087-816-1800",,"インドウナイカクリニック",,,,"内科、消化器内科、内視鏡内科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.661","34.32924","134.149796","香川県高松市牟礼町原1192番地2","無床診療所","高松市","きむら内科呼吸器内科クリニック","理事長　木村　公一","医療法人社団きむら内科呼吸器内科クリニック","2023/10/1","087-802-1580",,"キムラナイカコキュウキナイカクリニック",,,,"内科、呼吸器内科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.662","34.297886","133.955672","香川県高松市国分寺町国分字野間137-1","無床診療所","高松市","医療法人社団くろだ耳鼻咽喉科医院","理事長　黒田　若奈","医療法人社団くろだ耳鼻咽喉科医院","2022/4/1","087-874-4133",,"クロダジビインコウカイイン",,,,"アレルギー科、耳鼻咽喉科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.663","34.284385","134.050839","香川県高松市出作町205番地1","無床診療所","高松市","こうの呼吸器クリニック",,"河野　洋二","2022/10/26","087-889-0111",,"コウノコキュウキクリニック",,,,"内科、呼吸器内科、アレルギー科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.664","34.302771"," 134.096669","香川県高松市東山崎町543-5","無床診療所","高松市","河野内科医院",,"河野　裕子","2023/10/1","087-847-8150",,"コウノナイカイイン",,,,"内科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.665","34.323935","134.046537","香川県高松市花ノ宮町3丁目4-13","無床診療所","高松市","さくら在宅クリニック",,"中野　淳","2022/2/7","087-814-5008",,"サクラザイタククリニック",,,,"内科、緩和ケア内科、外科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.666","34.340616","134.045012","香川県高松市天神前5-6　高松メディカルモール2階","無床診療所","高松市","さんぜんクリニック",,"小林　三善","2023/5/16","087-812-3006",,"サンゼンクリニック",,,,"内科、消化器内科、内視鏡内科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.667","34.298609","133.962914","香川県高松市国分寺町新居1362","無床診療所","高松市","誠心メンタルクリニック",,"髙松　和夫","2023/7/20","087-813-7020",,"セイシンメンタルクリニック",,,,"心療内科、精神科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.668","34.303303","134.081731","香川県高松市六条町1221-1","無床診療所","高松市","たけうち日帰り外科",,"竹内　聖","2023/1/11","087-813-7781",,"タケウチヒガエリゲカ",,,,"内科、外科、消化器外科、肛門外科、麻酔科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.669","34.338755","134.052556","香川県高松市常磐町一丁目3番地1 瓦町ＦＬＡＧ5階","無床診療所","高松市","医療法人社団イースト会高松イースト駅前クリニック","理事長　薄井　庸孝","医療法人社団イースト会","2023/4/12","087-863-1811",,"タカマツイーストエキマエクリニック",,,,"皮膚科、泌尿器科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.670","34.346184","134.049592","香川県高松市兵庫町11-6　カーニープレイス高松兵庫町ビル3Ｆ","無床診療所","高松市","ＴＣＢ東京中央美容外科高松院","理事長　青木　剛志","医療法人社団創彩会","2022/12/19","087-802-5791",,"ティシービー　トウキョウチュウオウビヨウゲカ　タカマツイン",,,,"形成外科、美容外科、皮膚科、美容皮膚科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.671","34.320741","134.046591","香川県高松市上之町二丁目8-35","無床診療所","高松市","長尾医院",,"吉田　聖子","2023/1/1","087-813-7412",,"ナガオイイン",,,,"形成外科、美容外科、皮膚科、美容皮膚科",,,,"香川県","372013",
